Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
13177644,"Evangelios Apócrifos (Sepan Cuantos, #602)",Anonymous,"Anonymous, Anonymous",,"=""9700768864""","=""9789700768861""",0,3.92,Porrua,Paperback,213,2008,,,2021/09/18,to-read,to-read (#14),to-read,,,,0,0
2982962,Decamerón,Giovanni Boccaccio,"Boccaccio, Giovanni",,"=""8437623499""","=""9788437623498""",5,3.88,Catedra,Paperback,1168,2007,1349,2021/08/29,2021/07/06,"cuentos, novelas","cuentos (#14), novelas (#44)",read,,,,1,0
1419967,Tratado de ateología,Michel Onfray,"Onfray, Michel",Luz Freire,"=""8433962345""","=""9788433962348""",5,3.77,Editorial Anagrama,Paperback,256,2006,2005,2021/08/11,2021/08/09,filosofía,filosofía (#68),read,,,,1,0
30958239,Siddhartha (Spanish Edition),Hermann Hesse,"Hesse, Hermann",Juan José del Solar Bardelli,"=""8466337342""","=""9788466337342""",5,4.08,DEBOLS!LLO,Kindle Edition,218,2016,1922,2021/04/10,2021/04/09,"filosofía, novelas, oriental","filosofía (#54), novelas (#35), oriental (#5)",read,,,,1,0
30322024,Dhammapada,Anonymous,"Anonymous, Anonymous","Juan Mascaró, Carlos Manzano","=""849105071X""","=""9788491050711""",5,4.27,Penguin ,Paperback,256,2015,-400,2021/04/10,2021/04/10,"filosofía, oriental","filosofía (#55), oriental (#4)",read,,,,1,0
22960708,Budismo sin creencias: Guía contemporánea para despertar (Spanish Edition),Stephen Batchelor,"Batchelor, Stephen",Jose Ignacio Moraza,"=""8484451534""","=""9788484451532""",4,4.01,Gaia Ediciones,Paperback,160,2008,1997,2021/04/12,2021/04/11,"filosofía, oriental","filosofía (#56), oriental (#3)",read,,,,1,0
438551,Ka,Roberto Calasso,"Calasso, Roberto",Edgardo Dobry,"=""8433908901""","=""9788433908902""",5,4.14,Editorial Anagrama,Paperback,464,1999,1996,2021/08/07,2021/07/10,"mitología, filosofía, oriental, favoritos","mitología (#18), filosofía (#66), oriental (#1), favoritos (#16)",read,,,,1,0
34375606,La epopeya de Gilgamesh,Anonymous,"Anonymous, Anonymous","Andrew R. George, Jordi Balló, Xavier Pérez","=""8490622094""","=""9788490622094""",5,3.76,DeBolsillo,ebook,234,2014,-2000,2021/01/16,2021/01/15,"mitología, novelas, epopeyas, favoritos","mitología (#3), novelas (#34), epopeyas (#4), favoritos (#13)",read,,,,1,0
19246075,Anna Karénina,Leo Tolstoy,"Tolstoy, Leo",Víctor Gallego,"=""8484284921""","=""""",5,4.10,Alba Editorial,Kindle Edition,1464,2012,1878,2021/07/31,2021/07/06,"favoritos, novelas, literatura-rusa","favoritos (#15), novelas (#43), literatura-rusa (#9)",read,,,,1,0
25115673,Cinco novelas cortas,Antón Chéjov,"Chéjov, Antón",Víctor Gallego Ballestero,"=""8490650845""","=""9788490650844""",5,4.26,Alba editorial,Paperback,440,2015,2012,2021/07/18,2021/07/06,"novelas, literatura-rusa","novelas (#42), literatura-rusa (#8)",read,,,,1,0
41019694,La feria de las vanidades,William Makepeace Thackeray,"Thackeray, William Makepeace",,"=""8490654964""","=""9788490654965""",0,3.81,Alba,Hardcover,1000,2018,1847,,2021/07/08,to-read,to-read (#13),to-read,,,,0,0
13188326,Ensayo sobre la ceguera,José Saramago,"Saramago, José",,"=""""","=""""",0,4.18,Alfaguara,Kindle Edition,416,2010,1995,,2021/07/08,to-read,to-read (#12),to-read,,,,0,0
23263369,Novelas cortas (Clásica Maior) (Spanish Edition),Ivan Turgenev,"Turgenev, Ivan",Víctor Gallego,"=""8484287459""","=""""",0,3.95,Alba Editorial,Kindle Edition,658,2009,1869,,2021/07/06,to-read,to-read (#11),to-read,,,,0,0
22305803,Cuentos completos (Clásica Maior) (Spanish Edition),Herman Melville,"Melville, Herman",Miguel Temprano García,"=""8484287769""","=""9788484287766""",0,3.98,Alba Editorial,Kindle Edition,390,2012,1853,,2021/07/06,to-read,to-read (#10),to-read,,,,0,0
49453055,El idiota,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Fernando Otero,"=""849065607X""","=""9788490656075""",0,4.21,Alba,Hardcover,776,2020,1869,,2021/07/06,to-read,to-read (#9),to-read,,,,0,0
43223436,Rayuela,Julio Cortázar,"Cortázar, Julio",,"=""8420437484""","=""9788420437484""",0,4.20,Alfaguara,Hardcover,1026,2019,1963,,2021/07/06,to-read,to-read (#8),to-read,,,,0,0
45014762,Pobre gente,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Fernando Otero Macías, José Ignacio López Fernández, Fiódor Dostoyevski","=""8490655847""","=""9788490655849""",0,3.77,Alba Editorial,Kindle Edition,204,2019,1846,,2021/07/06,to-read,to-read (#7),to-read,,,,0,0
48711978,En las cimas de la desesperación,Emil M. Cioran,"Cioran, Emil M.",Rafael Panizo,"=""8490667764""","=""9788490667767""",0,4.16,Tusquets,Paperback,216,2020,1934,,2021/07/06,to-read,to-read (#6),to-read,,,,0,0
44101093,Washington Black,Esi Edugyan,"Edugyan, Esi",,"=""0525563245""","=""9780525563242""",5,3.95,Vintage,Paperback,384,2019,2018,2019/05/02,2019/03/24,novelas,novelas (#9),read,,,,1,0
35356384,How Democracies Die: What History Reveals About Our Future,Steven Levitsky,"Levitsky, Steven",Daniel Ziblatt,"=""1524762938""","=""9781524762933""",3,4.16,Crown,Hardcover,320,2018,2018,2019/03/12,2018/12/14,política,política (#3),read,Exceptional.,,,1,0
35820413,Fascism: A Warning,Madeleine K. Albright,"Albright, Madeleine K.",,"=""0062802186""","=""9780062802187""",3,4.25,Harper,Hardcover,289,2018,2018,2019/03/20,2019/02/24,política,política (#1),read,,,,1,0
34928269,Capitalism without Capital: The Rise of the Intangible Economy,Jonathan Haskel,"Haskel, Jonathan",Stian Westlake,"=""0691175039""","=""9780691175034""",3,3.78,Princeton University Press,Hardcover,288,2017,2017,2019/01/23,2018/12/14,economía,economía (#2),read,,,,1,0
16256798,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Gary Keller,"Keller, Gary",Jay Papasan,"=""1885167776""","=""9781885167774""",1,4.13,Bard Press,Hardcover,240,2013,2012,2018/11/08,2018/10/14,self-help,self-help (#1),read,,,,1,0
25910657,La vida es sueño,Pedro Calderón de la Barca,"Barca, Pedro Calderón de la",,"=""8491051023""","=""9788491051022""",5,3.93,PENGUIN CLÁSICOS,Kindle Edition,234,2015,1635,2021/06/20,2021/06/19,"teatral-dramático, favoritos, poesía","teatral-dramático (#3), favoritos (#1), poesía (#4)",read,,,,1,0
35572448,El gallo de oro y otros relatos,Juan Rulfo,"Rulfo, Juan","José Carlos González Boixo, Douglas Weatherford, Dylan Brennan","=""6078295373""","=""9786078295371""",5,4.04,Editorial RM - Fundación Juan Rulfo,Paperback,203,2017,1980,2021/06/25,2021/06/21,"cuentos, novelas","cuentos (#11), novelas (#41)",read,,,,1,0
25615886,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802190731""","=""""",5,4.40,Grove Press,Kindle Edition,178,2015,1944,2020/09/23,2020/09/07,"cuentos, borgiano, favoritos","cuentos (#1), borgiano (#4), favoritos (#10)",read,,,,1,0
52722152,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,"=""1542021928""","=""9781542021920""",5,4.39,AmazonClassics,Kindle Edition,998,2019,1880,2020/10/07,2020/07/29,"filosofía, novelas, existencialista, literatura-rusa, favoritos","filosofía (#33), novelas (#24), existencialista (#2), literatura-rusa (#5), favoritos (#9)",read,,,,1,0
2075382,El llano en llamas,Juan Rulfo,"Rulfo, Juan",,"=""9500718030""","=""9789500718035""",5,4.20,Sudamericana,Paperback,210,2000,1953,2021/03/16,2021/03/08,"cuentos, favoritos","cuentos (#3), favoritos (#7)",read,,,,1,0
4045604,Ética demostrada según el orden geométrico,Baruch Spinoza,"Spinoza, Baruch",Vidal Peña,"=""8420654973""","=""9788420654973""",5,4.10,Alianza,Paperback,463,2011,1677,2021/04/04,2021/03/30,"filosofía, favoritos","filosofía (#52), favoritos (#6)",read,,,,1,0
25731777,Ser y tiempo,Martin Heidegger,"Heidegger, Martin",Jorge Eduardo Rivera,"=""8498790476""","=""9788498790474""",5,4.05,Trotta,Hardcover,490,2009,1927,2021/05/04,2021/03/03,"filosofía, favoritos","filosofía (#58), favoritos (#5)",read,,,,1,0
1335019,Necronomicon: The Best Weird Tales,H.P. Lovecraft,"Lovecraft, H.P.","Les Edwards, Stephen              Jones","=""0575081562""","=""9780575081567""",5,4.24,Gollancz,Hardcover,878,2008,2008,2021/05/21,2021/02/06,"mitología, miedo, cuentos, novelas, poesía, filosofía, existencialista, favoritos","mitología (#11), miedo (#2), cuentos (#7), novelas (#36), poesía (#3), filosofía (#63), existencialista (#9), favoritos (#4)",read,,,,1,0
57401,Don Quijote de la Mancha,Miguel de Cervantes Saavedra,"Saavedra, Miguel de Cervantes",Real Academia Española,"=""8420467286""","=""9788420467283""",5,3.91,Alfaguara,Hardcover,1249,2004,1615,2021/06/16,2021/06/08,"novelas, favoritos","novelas (#40), favoritos (#2)",read,,,,1,0
36992053,Los libros de la selva (Alba Maior) (Spanish Edition),Rudyard Kipling,"Kipling, Rudyard",Catalina Martínez Muñoz,"=""8490651205""","=""9788490651209""",5,4.01,Alba Editorial,Kindle Edition,376,2015,1895,2021/06/19,2021/06/17,cuentos,cuentos (#10),read,,,,1,0
18223830,El paraíso imperfecto: Antología tímida,Augusto Monterroso,"Monterroso, Augusto",,"=""9875669075""","=""9789875669079""",5,4.09,DeBolsillo,Paperback,240,2013,2013,2021/06/17,2021/06/08,"antología, cuentos, fábula","antología (#1), cuentos (#9), fábula (#1)",read,,,,1,0
35601358,El origen de la tragedia. Helenismo y pesimismo,Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""987718365X""","=""9789877183658""",4,3.98,Ediciones LEA,Kindle Edition,258,2016,1871,2021/06/07,2021/06/05,"filosofía, teatral-dramático","filosofía (#64), teatral-dramático (#2)",read,,,,1,0
3182557,"The City of Dreaming Books (Zamonien, #4)",Walter Moers,"Moers, Walter",J. Maxwell Brownjohn,"=""1590201116""","=""9781590201114""",5,4.40,The Overlook Press,Paperback,456,2008,2004,2021/05/29,2021/05/25,novelas,novelas (#37),read,,,,1,0
15790900,Mythology: Timeless Tales of Gods and Heroes,Edith Hamilton,"Hamilton, Edith",,"=""0316223336""","=""9780316223331""",5,4.04,Back Bay Books,Paperback,482,2013,1942,2021/05/25,2021/05/21,mitología,mitología (#12),read,,,,1,0
43545779,Notes from the Underground (AmazonClassics Edition),Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""1542099587""","=""9781542099585""",5,4.17,AmazonClassics,eBook Kindle,145,2017,1864,2020/08/28,2020/08/26,"filosofía, novelas, literatura-rusa","filosofía (#27), novelas (#23), literatura-rusa (#4)",read,,,,1,0
36116843,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,"=""1542099307""","=""9781542099301""",5,4.29,AmazonClassics,Kindle Edition,330,2017,1866,2020/08/17,2020/07/29,"novelas, literatura-rusa","novelas (#22), literatura-rusa (#3)",read,,,,1,0
28340,"Las noches blancas. El jugador. Un ladrón honrado. (Sepan cuántos, #259)",Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""9684324162""","=""9789684324169""",5,4.04,Porrua,Paperback,147,1998,2008,2020/10/28,2020/10/24,"novelas, literatura-rusa","novelas (#27), literatura-rusa (#2)",read,,,,1,0
19064763,Tesis sobre Feuerbach (Spanish Edition),Karl Marx,"Marx, Karl",,"=""""","=""""",5,4.06,,Kindle Edition,4,2011,1888,2021/05/17,2021/05/17,filosofía,filosofía (#62),read,,,,1,0
44662307,Pūrākau: Māori Myths Retold by Māori Writers,Witi Ihimaera,"Ihimaera, Witi",Whiti Hereaka,"=""014377297X""","=""9780143772972""",5,4.23,RHNZ Adult ebooks,Kindle Edition,400,2019,2019,2021/05/11,2021/05/06,mitología,mitología (#10),read,,,,1,0
31170723,Behave: The Biology of Humans at Our Best and Worst,Robert M. Sapolsky,"Sapolsky, Robert M.",,"=""1594205078""","=""9781594205071""",0,4.38,Penguin Press,Hardcover,790,2017,2017,,2021/05/09,to-read,to-read (#5),to-read,,,,0,0
28183114,¿Qué es la filosofía? (Spanish Edition),Martin Heidegger,"Heidegger, Martin",,"=""8425431182""","=""9788425431180""",5,3.76,Herder Editorial,Kindle Edition,112,2013,1950,2021/05/06,2021/05/05,filosofía,filosofía (#61),read,,,,1,0
34415238,Introducción a el ser y el tiempo de Martin Heidegger (Filosofa) (Spanish Edition),José Gaos,"Gaos, José",,"=""6071644143""","=""9786071644145""",4,3.69,Fondo de Cultura Económica,Kindle Edition,145,1951,1951,2021/04/15,2021/03/03,filosofía,filosofía (#57),read,,,,1,0
1448714,Las palabras,Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""8420619051""","=""9788420619057""",5,3.73,Alianza Editorial.,Paperback,171,1982,1963,2021/04/11,2021/04/10,biográfico,biográfico (#1),read,,,,1,0
1068872,Historia universal de la infamia,Jorge Luis Borges,"Borges, Jorge Luis",,"=""8420633143""","=""9788420633145""",5,3.90,Alianza Editorial,Paperback,136,1999,1935,2021/04/09,2021/04/08,"cuentos, borgiano","cuentos (#6), borgiano (#1)",read,,,,1,0
18937682,Contemplación,Franz Kafka,"Kafka, Franz",,"=""""","=""""",4,3.54,Editorial y librería Goncourt,Paperback,60,1977,1913,2021/04/04,2021/04/04,"cuentos, existencialista","cuentos (#4), existencialista (#8)",read,,,,1,0
59186,La metamorfosis,Franz Kafka,"Kafka, Franz",,"=""9871165072""","=""9789871165070""",5,3.91,Agebe,Paperback,125,2004,1915,2020/11/15,2020/11/14,"novelas, existencialista","novelas (#29), existencialista (#6)",read,,,,1,0
42113389,The Myth of Sisyphus,Albert Camus,"Camus, Albert",,"=""0525567003""","=""9780525567004""",5,4.17,Vintage,Kindle Edition,155,2018,1942,2020/10/11,2020/09/24,"filosofía, existencialista","filosofía (#34), existencialista (#3)",read,,,,1,0
753974,El existencialismo es un humanismo,Jean-Paul Sartre,"Sartre, Jean-Paul",,"=""8435027031""","=""9788435027038""",5,3.98,Edhasa,Hardcover,128,1999,1946,2020/09/24,2020/09/23,"filosofía, existencialista","filosofía (#31), existencialista (#1)",read,,,,1,0
929572,El libro de arena,Jorge Luis Borges,"Borges, Jorge Luis",Yıldız Ersoy Canpolat,"=""8420633135""","=""9788420633138""",5,4.10,Alianza Editorial,Paperback,143,2007,1975,2021/04/08,2021/04/07,"cuentos, filosofía, borgiano","cuentos (#5), filosofía (#53), borgiano (#2)",read,,,,1,0
37578628,Heráclito. Seminario del semestre de invierno 1966-1967,Martin Heidegger,"Heidegger, Martin","Eugen Fink, Raúl Torres Martínez, Ángel Xolocotzi Yáñez","=""6071650739""","=""9786071650733""",0,4.18,Fondo de Cultura Económica,Paperback,216,2017,1979,,2021/03/03,to-read,to-read (#4),to-read,,,,0,0
6592262,Fenomenología del espíritu,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich","Wenceslao Roces, Ricardo Guerra","=""9681605845""","=""9789681605841""",5,3.97,Fondo de Cultura Económica,Paperback,483,1990,1807,2021/02/09,2021/01/16,filosofía,filosofía (#50),read,,,,1,0
21954673,La sociedad del cansancio,Byung-Chul Han,"Han, Byung-Chul",,"=""""","=""""",5,3.85,Herder,Kindle Edition,80,2012,2010,2020/12/11,2020/12/10,filosofía,filosofía (#47),read,,,,1,0
4642583,Sobre la paz perpetua,Immanuel Kant,"Kant, Immanuel",Joaquín Abellán García,"=""8420673382""","=""9788420673387""",4,3.59,Alianza Editorial,paper,112,2004,1795,2020/12/10,2020/12/08,"filosofía, política","filosofía (#46), política (#16)",read,,,,1,0
767171,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,"Shirer, William L.",,"=""0671728687""","=""9780671728687""",0,4.23,Simon & Schuster,Mass Market Paperback,1147,1990,1960,,2020/11/14,to-read,to-read (#3),to-read,,,,0,0
1960825,Mi lucha,Adolf Hitler,"Hitler, Adolf",,"=""9685566682""","=""9789685566681""",5,3.18,Berbera Editores,,190,2010,1925,2020/11/10,2020/11/06,"economía, filosofía, guerra, history, política","economía (#15), filosofía (#42), guerra (#3), history (#4), política (#13)",read,,,,1,0
38486932,You Don't Have to Drive an Uber in Retirement: How to Maintain Your Lifestyle without Getting a Job or Cutting Corners,Marc Lichtenfeld,"Lichtenfeld, Marc",,"=""1119347165""","=""9781119347163""",1,3.67,Wiley,Kindle Edition,209,2018,,2018/10/21,2018/10/14,"economía, self-help","economía (#5), self-help (#3)",read,,,,1,0
30474,The Communist Manifesto,Karl Marx,"Marx, Karl","Friedrich Engels, Samuel Moore, Gareth Stedman Jones","=""0140447571""","=""9780140447576""",5,3.69,Penguin Books,Paperback,288,2002,1848,2020/11/03,2020/02/29,"economía, filosofía, history, política","economía (#14), filosofía (#40), history (#3), política (#11)",read,,,,1,0
42263558,12 reglas para vivir: Un antídoto al caos,Jordan B. Peterson,"Peterson, Jordan B.",Juan Ruiz Herrero,"=""8408200313""","=""9788408200314""",3,3.90,Planeta,Kindle Edition,729,2018,2018,2020/10/24,2020/10/18,self-help,self-help (#4),read,,,,1,0
44136400,"Los jinetes del Apocalipsis: Una conversación brillante sobre ciencia, fe, religión y ateísmo (Spanish Edition)",Christopher Hitchens,"Hitchens, Christopher","Richard Dawkins, Daniel C. Dennett, Sam Harris, Àlex Guàrdia i Berdiell","=""8417623108""","=""9788417623104""",5,3.96,Arpa,Kindle Edition,315,2019,2019,2020/10/14,2020/10/13,filosofía,filosofía (#37),read,,,,1,0
20624285,Diogenes: Los temas del cinismo (Spanish Edition),Juan Rivano,"Rivano, Juan",Emilio Rivano,"=""""","=""""",5,3.50,Ediciones Satori,Kindle Edition,131,2013,2013,2020/09/26,2020/09/24,filosofía,filosofía (#32),read,,,,1,0
35901752,On Liberty,John Stuart Mill,"Mill, John Stuart",,"=""1542099242""","=""9781542099240""",5,3.96,AmazonClassics,Kindle Edition,112,2017,1859,2020/08/30,2020/08/29,filosofía,filosofía (#29),read,,,,1,0
13453327,"Emilio o De la Educación. (Sepan Cuantos, #159)",Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",,"=""9700773272""","=""9789700773278""",5,3.57,Porrua,Paperback,500,2009,1762,2020/08/01,2020/04/29,"filosofía, educación","filosofía (#22), educación (#1)",read,,,,1,0
43258512,Lo bello y lo sublime ensayo de estetica y moral,Immanuel Kant,"Kant, Immanuel",,"=""""","=""""",4,3.54,Biblioteca Nacional de España,Kindle Edition,65,2018,1764,2020/08/29,2020/08/29,filosofía,filosofía (#28),read,,,,1,0
12615,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky,"Chomsky, Noam",,"=""1583225366""","=""9781583225363""",0,4.02,Seven Stories Press,Paperback,103,2002,1995,,2020/08/28,to-read,to-read (#2),to-read,,,,0,0
48734143,Razones y personas,Derek Parfit,"Parfit, Derek",Mariano Rodríguez González,"=""8491142614""","=""9788491142614""",5,4.27,Antonio Machado,Kindle Edition,908,2019,1984,2020/08/26,2020/08/19,filosofía,filosofía (#26),read,,,,1,0
35964232,El Anticristo,Friedrich Nietzsche,"Nietzsche, Friedrich",,"=""8027205735""","=""9788027205738""",5,3.88,Createspace Independent Publishing Platform,Kindle Edition,117,2017,1888,2020/08/19,2020/01/02,filosofía,filosofía (#25),read,,,,1,0
30390901,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0191093076""","=""9780191093074""",5,4.16,OUP Oxford,Kindle Edition,544,2016,1976,2020/08/11,2020/08/07,"ciencia, filosofía","ciencia (#4), filosofía (#24)",read,,,,1,0
9875166,"Crítica de la Razón Pura (Sepan Cuantos, #203)",Immanuel Kant,"Kant, Immanuel",,"=""9700756130""","=""9789700756134""",5,3.96,Porrua,Paperback,533,2008,1781,2020/07/20,2020/06/15,filosofía,filosofía (#20),read,,,,1,0
4953660,"Lecciones Preliminares de Filosofía. (Sepan Cuantos, #164)",Manuel García Morente,"Morente, Manuel García",,"=""""","=""9789700774862""",5,4.35,Porrua,Paperback,302,2007,1983,2020/07/01,2020/06/06,filosofía,filosofía (#16),read,,,,1,0
31222641,SPQR: Una historia de la antigua Roma,Mary Beard,"Beard, Mary",Silvia Furió,"=""9584252143""","=""9789584252142""",5,4.06,Planeta,Paperback,648,2016,2015,2020/06/26,2020/03/11,history,history (#1),read,,,,1,0
20821092,Napoleon: A Life,Andrew Roberts,"Roberts, Andrew",,"=""0670025321""","=""9780670025329""",0,4.25,Viking Pr,Paperback,976,2014,2014,,2020/06/20,to-read,to-read (#1),to-read,,,,0,0
3234781,La isla,Aldous Huxley,"Huxley, Aldous",,"=""8435007278""","=""9788435007276""",5,3.85,"Editora y Distribuidora Hispano Americana, S.A.",Hardcover,573,2011,1962,2020/06/20,2019/03/25,novelas,novelas (#19),read,,,,1,0
53929073,Introduccion A La Teoria Monetaria,Lester Vernon Chandler,"Chandler, Lester Vernon",Manuel Jiménez B.,"=""""","=""""",4,4.00,Fondo de cultura económica,Paperback,209,1975,1940,2020/06/16,2020/06/09,economía,economía (#12),read,,,,1,0
19549902,Introducción a Keynes,Raúl Prebisch,"Prebisch, Raúl",,"=""""","=""""",4,3.64,Fondo de Cultura Económica,Paperback,134,1960,1947,2020/06/09,2020/06/04,economía,economía (#11),read,,,,1,0
13494221,El contrato social o Principios de derecho político,Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",,"=""9700772314""","=""9789700772318""",5,3.89,Editorial Porrúa,Paperback,222,2010,1762,2020/04/28,2020/04/23,"filosofía, política","filosofía (#12), política (#8)",read,,,,1,0
13178902,"Utopía. (Sepan Cuantos, #282)",Thomas More,"More, Thomas",,"=""970073028X""","=""9789700730288""",5,3.55,Porrua,Paperback,85,2001,1516,2020/04/22,2020/04/20,"filosofía, política","filosofía (#11), política (#7)",read,,,,1,0
17449456,Rebelión en la granja,George Orwell,"Orwell, George","Christopher Hitchens, Marcial Souto","=""8499890954""","=""9788499890951""",5,4.02,DeBolsillo,Mass Market Paperback,140,2014,1945,2020/04/10,2020/04/08,"filosofía, novelas, política","filosofía (#9), novelas (#15), política (#6)",read,,,,1,0
17345242,The World of Ice & Fire: The Untold History of Westeros and the Game of Thrones,George R.R. Martin,"Martin, George R.R.","Elio M. García Jr., Linda Antonsson","=""0553805444""","=""9780553805444""",5,4.26,Random House Worlds,Hardcover,326,2014,2014,2020/04/20,2019/11/30,game-of-thrones,game-of-thrones (#8),read,,,,1,0
12158480,"Why Nations Fail: The Origins of Power, Prosperity, and Poverty",Daron Acemoğlu,"Acemoğlu, Daron",James A. Robinson,"=""0307719219""","=""9780307719218""",5,4.09,Crown Currency,Hardcover,529,2012,2012,2020/03/17,2020/01/18,"economía, política","economía (#10), política (#5)",read,"Good, but it can be shorter.",,,1,0
34272565,Life 3.0: Being Human in the Age of Artificial Intelligence,Max Tegmark,"Tegmark, Max",Rob Shapiro,"=""0451485076""","=""9780451485076""",5,4.00,Random House Audio,Audio CD,384,2035,2017,2020/03/04,2019/03/07,"ciencia, filosofía, progreso","ciencia (#3), filosofía (#7), progreso (#3)",read,,,,1,0
20763722,"Why Information Grows: The Evolution of Order, from Atoms to Economies",César A.  Hidalgo,"Hidalgo, César A.",,"=""0465048994""","=""9780465048991""",5,3.97,Basic Books,Hardcover,256,2015,2015,2020/02/22,2019/04/03,"ciencia, economía, progreso","ciencia (#2), economía (#9), progreso (#2)",read,,,,1,0
3450744,"Nudge: Improving Decisions About Health, Wealth, and Happiness",Richard H. Thaler,"Thaler, Richard H.",Cass R. Sunstein,"=""014311526X""","=""9780143115267""",5,3.84,Penguin Books,Paperback,260,2009,2008,2020/01/23,2019/04/11,economía,economía (#8),read,,,,1,0
43172337,"Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",Steven Pinker,"Pinker, Steven",,"=""0143111388""","=""9780143111382""",5,4.20,Penguin Books,Paperback,556,2019,2018,2020/01/13,2020/01/01,"filosofía, progreso","filosofía (#5), progreso (#1)",read,Great.,,,1,0
44526017,Narrative Economics: How Stories Go Viral and Drive Major Economic Events,Robert J. Shiller,"Shiller, Robert J.",,"=""0691182299""","=""9780691182292""",5,3.62,Princeton University Press,Hardcover,400,2019,2019,2020/01/01,2019/11/12,economía,economía (#7),read,,,,1,0
32191710,Astrophysics for People in a Hurry,Neil deGrasse Tyson,"Tyson, Neil deGrasse",,"=""0393609391""","=""9780393609394""",5,4.08,W. W. Norton & Company,Hardcover,223,2017,2017,2019/12/15,2019/12/12,ciencia,ciencia (#1),read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",5,4.17,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,2019/05/25,2018/10/12,economía,economía (#6),read,,,,1,0
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",5,4.15,Random House,Hardcover,372,2018,2018,2019/03/05,2018/10/22,filosofía,filosofía (#4),read,,,,1,0
29502362,The Value of Everything: Making and Taking in the Global Economy,Mariana Mazzucato,"Mazzucato, Mariana",,"=""161039674X""","=""9781610396745""",5,4.07,PublicAffairs,Hardcover,384,2018,2018,2019/01/15,2018/10/22,economía,economía (#3),read,,,,1,0
26530355,Misbehaving: The Making of Behavioral Economics,Richard H. Thaler,"Thaler, Richard H.",,"=""039335279X""","=""9780393352795""",5,4.16,W. W. Norton & Company,Paperback,358,2016,2016,2019/04/12,2019/02/24,economía,economía (#1),read,,,,1,0
